category,description,severity,latitude,longitude,timestamp,zone
Otro,Un hombre hicieron ruido a una mujer cerca del parque,bajo,4.881231337701045,-74.03187905264465,2026-04-22T10:44:41.191662,Bojacá
Vandalismo,Un hombre parecían sospechosos a un estudiante en zona residencial,bajo,4.879074726400015,-74.05018849592008,2026-04-27T12:44:41.194662,Bojacá
Hurto,Un tipo hicieron ruido a un estudiante en zona residencial,bajo,4.85992075717502,-74.03238713187538,2026-04-28T05:44:41.197662,La Balsa
Otro,Dos sujetos merodeaban a un ciudadano en zona residencial,bajo,4.882720284344688,-74.00780559413325,2026-04-26T09:44:41.200673,Yerbabuena
Comportamiento sospechoso,Un tipo merodeaban a un estudiante en vía pública,bajo,4.8660334,-74.0306281,2026-05-13T23:44:41.202727,
Otro,Un grupo de personas merodeaban a una mujer en vía pública,bajo,4.87718771890847,-74.03937565628497,2026-05-13T17:44:41.205729,Casco urbano de Calahorra
Vandalismo,Un hombre hicieron ruido a un ciudadano frente a un comercio,bajo,4.839955095199093,-74.01597259792618,2026-05-04T03:44:41.209726,Chía
Vandalismo,Un tipo merodeaban a una mujer cerca del parque,bajo,4.856343724754262,-74.06022103619082,2026-05-07T11:44:41.212727,Casco urbano de Chía
Hurto,Dos sujetos parecían sospechosos a una mujer en vía pública,bajo,4.8634708,-74.0766704,2026-05-02T22:44:41.216730,
Otro,Un hombre hicieron ruido a varias personas en vía pública,bajo,4.874395,-74.0044445,2026-04-30T13:44:41.219731,
Comportamiento sospechoso,Un tipo parecían sospechosos a varias personas cerca del parque,bajo,4.8504598,-74.0792694,2026-04-29T13:44:41.222303,
Hurto,Un hombre parecían sospechosos a un ciudadano cerca del parque,bajo,4.87027500153896,-74.05372698790337,2026-04-22T18:44:41.225317,Casco urbano de Chía
Comportamiento sospechoso,Un ladrón parecían sospechosos a un estudiante en zona residencial,bajo,4.874395,-74.0044445,2026-05-14T16:44:41.228317,
Hurto,Dos sujetos merodeaban a varias personas en vía pública,bajo,4.8419477,-74.0227978,2026-05-18T21:44:41.230316,
Vandalismo,Un tipo merodeaban a una mujer en vía pública,bajo,42.49796937650084,0.4599818044972362,2026-04-25T19:44:41.234318,Chía
Vandalismo,Un ladrón hicieron ruido a varias personas cerca del parque,bajo,4.8733286,-74.071861,2026-05-11T18:44:41.237318,
Comportamiento sospechoso,Un ladrón hicieron ruido a un estudiante en vía pública,bajo,4.863049713361681,-74.05496328466931,2026-04-27T03:44:41.240315,Casco urbano de Chía
Comportamiento sospechoso,Un ladrón merodeaban a un estudiante frente a un comercio,bajo,4.823508738238705,-74.01135579589157,2026-04-27T00:44:41.243683,Fusca
Comportamiento sospechoso,Dos sujetos parecían sospechosos a un ciudadano frente a un comercio,bajo,4.876705601081449,-74.04849222720965,2026-04-27T07:44:41.245763,Bojacá
Otro,Un tipo merodeaban a una mujer frente a un comercio,bajo,4.8634708,-74.0766704,2026-05-01T04:44:41.248752,
Hurto,Un hombre parecían sospechosos a un ciudadano en vía pública,bajo,4.8816198,-74.0717415,2026-05-16T10:44:41.251752,
Vandalismo,Un hombre parecían sospechosos a varias personas frente a un comercio,bajo,4.8419477,-74.0227978,2026-05-07T02:44:41.253749,
Comportamiento sospechoso,Un grupo de personas parecían sospechosos a una mujer en vía pública,bajo,4.8795697,-74.0433843,2026-05-15T12:44:41.254748,
Vandalismo,Un ladrón parecían sospechosos a un ciudadano frente a un comercio,bajo,4.892076014202706,-74.06786263653184,2026-05-10T19:44:41.256748,Fagua
Otro,Un ladrón merodeaban a una mujer frente a un comercio,bajo,4.8376128,-74.0597532,2026-05-13T01:44:41.258752,
Vandalismo,Un ladrón merodeaban a un ciudadano en zona residencial,bajo,4.85096830883302,-74.0716305311381,2026-04-23T11:44:41.260750,Cerca de Piedra
Vandalismo,Un grupo de personas hicieron ruido a una mujer frente a un comercio,bajo,4.843962590381171,-74.07952550262095,2026-05-22T02:44:41.261748,Cerca de Piedra
Vandalismo,Un hombre hicieron ruido a una mujer frente a un comercio,bajo,4.8634708,-74.0766704,2026-05-05T15:44:41.264751,
Otro,Dos sujetos merodeaban a una mujer en zona residencial,bajo,4.8634708,-74.0766704,2026-04-26T14:44:41.266751,
Hurto,Un ladrón parecían sospechosos a un estudiante en vía pública,bajo,4.8795697,-74.0433843,2026-05-20T21:44:41.268174,
Vandalismo,Un tipo hicieron ruido a un ciudadano en vía pública,bajo,4.8612776,-74.0601998,2026-05-16T13:44:41.270179,
Vandalismo,Un grupo de personas hicieron ruido a varias personas en vía pública,bajo,4.8733286,-74.071861,2026-05-14T12:44:41.272175,
Hurto,Un hombre hicieron ruido a un estudiante en vía pública,bajo,4.866895631947778,-74.02953115297092,2026-04-24T09:44:41.275178,Bojacá
Comportamiento sospechoso,Un hombre hicieron ruido a un estudiante en vía pública,bajo,4.860893293181274,-74.05624429255114,2026-05-17T05:44:41.278313,Casco urbano de Chía
Comportamiento sospechoso,Un hombre merodeaban a un ciudadano en zona residencial,bajo,4.8376128,-74.0597532,2026-05-20T17:44:41.281313,
Comportamiento sospechoso,Un hombre hicieron ruido a un estudiante en zona residencial,bajo,4.8504598,-74.0792694,2026-05-19T22:44:41.284845,
Vandalismo,Un grupo de personas hicieron ruido a varias personas en vía pública,bajo,42.52962894926296,0.4590516523464421,2026-05-21T13:44:41.287847,Chía
Hurto,Dos sujetos merodeaban a varias personas cerca del parque,bajo,4.8816198,-74.0717415,2026-05-01T09:44:41.290847,
Vandalismo,Un hombre merodeaban a un estudiante frente a un comercio,bajo,4.8353070420203,-74.0723336364839,2026-05-16T04:44:41.293846,La Balsa
Otro,Un ladrón parecían sospechosos a varias personas en vía pública,bajo,4.880599329968783,-74.07816873189276,2026-05-05T03:44:41.296031,Tiquiza
Hurto,Un hombre parecían sospechosos a una mujer cerca del parque,bajo,4.8504598,-74.0792694,2026-05-18T08:44:41.299033,
Vandalismo,Un tipo hicieron ruido a una mujer cerca del parque,bajo,4.8641422900828015,-73.99081560926216,2026-05-03T11:44:41.303034,Yerbabuena
Hurto,Un grupo de personas merodeaban a un ciudadano en vía pública,bajo,4.881370871123423,-74.07019795705989,2026-05-12T09:44:41.306033,Tiquiza
Vandalismo,Un hombre hicieron ruido a una mujer en vía pública,bajo,4.853435533701488,-74.08691317742836,2026-05-17T09:44:41.311302,Fonquetá
Otro,Un hombre merodeaban a varias personas en zona residencial,bajo,4.874395,-74.0044445,2026-04-26T14:44:41.315303,
Comportamiento sospechoso,Un ladrón parecían sospechosos a varias personas en zona residencial,bajo,4.8419477,-74.0227978,2026-04-22T23:44:41.316322,
Hurto,Un hombre parecían sospechosos a una mujer en zona residencial,bajo,4.8419477,-74.0227978,2026-05-08T00:44:41.319018,
Comportamiento sospechoso,Dos sujetos parecían sospechosos a varias personas en vía pública,bajo,4.893183280095026,-74.08059689927494,2026-04-28T23:44:41.321061,Tiquiza
Otro,Dos sujetos hicieron ruido a un ciudadano frente a un comercio,bajo,4.8634708,-74.0766704,2026-05-10T03:44:41.323720,
Otro,Un ladrón parecían sospechosos a un estudiante en zona residencial,bajo,4.886522395001793,-74.04669331653174,2026-04-26T20:44:41.327902,Bojacá
Vandalismo,Un hombre merodeaban a un estudiante en zona residencial,bajo,4.8419477,-74.0227978,2026-05-15T14:44:41.330900,
Vandalismo,Un grupo de personas hicieron ruido a un ciudadano frente a un comercio,bajo,4.8816198,-74.0717415,2026-05-12T07:44:41.333903,
Comportamiento sospechoso,Un tipo merodeaban a varias personas en zona residencial,bajo,42.507549535769236,0.4282583363337245,2026-05-11T01:44:41.337901,Chía
Hurto,Un tipo parecían sospechosos a una mujer frente a un comercio,bajo,4.8795697,-74.0433843,2026-04-22T08:44:41.341897,
Hurto,Un tipo merodeaban a un estudiante en zona residencial,bajo,4.849644317312463,-74.08221651641985,2026-04-30T22:44:41.344902,Cerca de Piedra
Vandalismo,Dos sujetos parecían sospechosos a varias personas en zona residencial,bajo,42.5206948,0.465951,2026-04-25T01:44:41.347908,
Hurto,Un hombre hicieron ruido a un estudiante cerca del parque,bajo,4.8504598,-74.0792694,2026-04-27T13:44:41.349902,
Otro,Dos sujetos hicieron ruido a varias personas cerca del parque,bajo,4.883599295465095,-74.02598348573537,2026-05-17T20:44:41.351966,Bojacá
Hurto,Un ladrón merodeaban a un estudiante en vía pública,bajo,4.8537915751871985,-74.06465442300346,2026-04-25T03:44:41.354988,Casco urbano de Chía
Hurto,Un tipo hicieron ruido a una mujer en zona residencial,bajo,4.874395,-74.0044445,2026-05-11T23:44:41.359002,
Comportamiento sospechoso,Dos sujetos merodeaban a varias personas cerca del parque,bajo,4.86108267393506,-74.0632201055939,2026-05-14T19:44:41.362002,Casco urbano de Chía
Vandalismo,Un grupo de personas hicieron ruido a una mujer cerca del parque,bajo,4.8773082528311775,-74.04633803261976,2026-05-14T10:44:41.365001,Casco urbano de Calahorra
Comportamiento sospechoso,Dos sujetos parecían sospechosos a un estudiante cerca del parque,bajo,4.8816198,-74.0717415,2026-05-11T12:44:41.368001,
Otro,Un ladrón merodeaban a varias personas en zona residencial,bajo,4.8648742607745765,-74.0292123563116,2026-04-24T19:44:41.371370,Bojacá
Vandalismo,Un tipo parecían sospechosos a varias personas en vía pública,bajo,4.8637951342912995,-74.07853781981774,2026-05-01T07:44:41.375368,Fonquetá
Otro,Un hombre parecían sospechosos a varias personas en zona residencial,bajo,4.8376128,-74.0597532,2026-05-08T08:44:41.376616,
Vandalismo,Un tipo parecían sospechosos a un estudiante en vía pública,bajo,4.8612776,-74.0601998,2026-05-08T05:44:41.379421,
Otro,Dos sujetos merodeaban a un ciudadano frente a un comercio,bajo,4.8634708,-74.0766704,2026-04-30T22:44:41.381421,
Vandalismo,Un grupo de personas parecían sospechosos a un ciudadano en zona residencial,bajo,4.8905785984753525,-74.05489994504808,2026-05-10T16:44:41.383420,Fagua
Vandalismo,Un ladrón merodeaban a un estudiante cerca del parque,bajo,4.885409563671357,-74.01347972774086,2026-05-19T03:44:41.385421,Yerbabuena
Vandalismo,Un ladrón hicieron ruido a un ciudadano en vía pública,bajo,4.850303083203013,-73.99650257463313,2026-05-17T23:44:41.387506,Yerbabuena
Hurto,Dos sujetos parecían sospechosos a una mujer en zona residencial,bajo,4.8419477,-74.0227978,2026-04-25T21:44:41.391511,
Vandalismo,Un tipo merodeaban a un ciudadano cerca del parque,bajo,4.874395,-74.0044445,2026-05-21T14:44:41.394509,
Vandalismo,Un tipo parecían sospechosos a un estudiante en vía pública,bajo,4.851849788106045,-74.07073901116686,2026-05-09T11:44:41.397508,Cerca de Piedra
Comportamiento sospechoso,Un tipo parecían sospechosos a un ciudadano en zona residencial,bajo,4.8419477,-74.0227978,2026-05-02T00:44:41.400508,
Hurto,Un ladrón merodeaban a un ciudadano cerca del parque,bajo,4.8951559,-74.0639061,2026-04-26T01:44:41.403509,
Vandalismo,Un grupo de personas parecían sospechosos a varias personas cerca del parque,bajo,4.870352701107492,-73.99183649202979,2026-05-06T00:44:41.405511,Yerbabuena
Vandalismo,Un grupo de personas merodeaban a una mujer en vía pública,bajo,4.8419477,-74.0227978,2026-05-06T21:44:41.408512,
Otro,Dos sujetos parecían sospechosos a varias personas cerca del parque,bajo,4.846738594549086,-74.07396554186279,2026-05-08T19:44:41.410508,Cerca de Piedra
Hurto,Un ladrón merodeaban a varias personas en vía pública,bajo,4.8470573394091225,-74.06862638931457,2026-04-23T08:44:41.412507,La Balsa
Vandalismo,Un tipo parecían sospechosos a una mujer en vía pública,bajo,4.8951559,-74.0639061,2026-05-14T07:44:41.414505,
Hurto,Dos sujetos parecían sospechosos a un estudiante en zona residencial,bajo,4.888934295603853,-74.06690321403269,2026-05-03T13:44:41.416507,Fagua
Vandalismo,Un ladrón parecían sospechosos a un ciudadano en vía pública,bajo,4.884325259885852,-74.0138087854114,2026-05-18T21:44:41.418507,Yerbabuena
Vandalismo,Un grupo de personas hicieron ruido a un estudiante en zona residencial,bajo,4.877638277736271,-74.05906046686954,2026-04-27T13:44:41.421508,Tiquiza
Hurto,Un ladrón hicieron ruido a una mujer frente a un comercio,bajo,4.8504598,-74.0792694,2026-05-06T07:44:41.424510,
Hurto,Un tipo merodeaban a varias personas cerca del parque,bajo,4.8612776,-74.0601998,2026-05-16T00:44:41.427507,
Vandalismo,Un tipo parecían sospechosos a una mujer en zona residencial,bajo,4.8499988496217705,-73.99988713545827,2026-05-09T16:44:41.430509,Yerbabuena
Otro,Un tipo hicieron ruido a un estudiante en vía pública,bajo,4.851762430852361,-74.04474265282039,2026-04-27T10:44:41.433508,Chía
Vandalismo,Dos sujetos merodeaban a un ciudadano frente a un comercio,bajo,4.867230042491905,-74.03368187074665,2026-05-09T00:44:41.436511,Bojacá
Comportamiento sospechoso,Un grupo de personas parecían sospechosos a varias personas en zona residencial,bajo,42.5206948,0.465951,2026-05-14T21:44:41.439511,
Hurto,Un grupo de personas merodeaban a una mujer frente a un comercio,bajo,4.8795697,-74.0433843,2026-04-24T07:44:41.443897,
Otro,Dos sujetos hicieron ruido a un ciudadano cerca del parque,bajo,4.89267502196829,-74.0169629683161,2026-05-02T09:44:41.445893,Yerbabuena
Vandalismo,Dos sujetos hicieron ruido a varias personas frente a un comercio,bajo,4.869407016190529,-74.06900255255253,2026-05-12T12:44:41.449895,Fonquetá
Hurto,Dos sujetos merodeaban a un estudiante en zona residencial,bajo,4.862061473944526,-74.07427469148243,2026-05-11T15:44:41.453138,Fonquetá
Hurto,Un hombre parecían sospechosos a un estudiante cerca del parque,bajo,4.8504598,-74.0792694,2026-05-03T15:44:41.455135,
Hurto,Dos sujetos merodeaban a un estudiante en zona residencial,bajo,4.8376128,-74.0597532,2026-04-28T07:44:41.458268,
Vandalismo,Dos sujetos merodeaban a varias personas en vía pública,bajo,42.5206948,0.465951,2026-05-04T03:44:41.460537,
Hurto,Un ladrón merodeaban a un ciudadano cerca del parque,bajo,42.5142514776632,0.47762255259558717,2026-04-23T18:44:41.463563,Chía
Vandalismo,Un tipo parecían sospechosos a varias personas en vía pública,bajo,4.851222088773451,-74.04984201429691,2026-05-08T17:44:41.466564,Casco urbano de Chía
Hurto,Un grupo de personas merodeaban a un estudiante en zona residencial,bajo,4.9072844352590215,-74.06967818059827,2026-05-14T18:44:41.470564,Fagua
Vandalismo,Un grupo de personas hicieron ruido a una mujer en vía pública,bajo,4.876844103555238,-74.04092197227699,2026-05-02T02:44:41.472815,Casco urbano de Calahorra
Hurto,Un tipo hicieron ruido a una mujer frente a un comercio,bajo,4.877482100109155,-74.06804441474155,2026-05-11T13:44:41.476016,Tiquiza
Comportamiento sospechoso,Un tipo hicieron ruido a varias personas frente a un comercio,bajo,42.55687155399284,0.4398598444474326,2026-05-09T22:44:41.478826,Chía
Hurto,Un grupo de personas hicieron ruido a una mujer en vía pública,bajo,4.8376128,-74.0597532,2026-05-18T13:44:41.480839,
Otro,Un hombre merodeaban a un estudiante en vía pública,bajo,4.879872223538296,-74.0088130454047,2026-04-24T19:44:41.481997,Yerbabuena
Hurto,Un tipo parecían sospechosos a varias personas frente a un comercio,bajo,4.8951559,-74.0639061,2026-04-29T13:44:41.485301,
Comportamiento sospechoso,Un hombre merodeaban a varias personas cerca del parque,bajo,4.866623132700863,-74.0120286612766,2026-05-17T01:44:41.487298,Yerbabuena
Otro,Dos sujetos merodeaban a varias personas en zona residencial,bajo,4.8376128,-74.0597532,2026-05-20T06:44:41.489345,
Otro,Un grupo de personas merodeaban a una mujer en zona residencial,bajo,4.839126018315995,-74.07540467818495,2026-05-16T04:44:41.491506,La Balsa
Comportamiento sospechoso,Un tipo parecían sospechosos a varias personas en vía pública,bajo,4.839221975580924,-74.02987632846147,2026-05-10T09:44:41.494508,Fusca
Vandalismo,Un tipo merodeaban a varias personas en vía pública,bajo,4.8660334,-74.0306281,2026-04-25T10:44:41.498582,
Hurto,Un grupo de personas merodeaban a varias personas en zona residencial,bajo,4.8376128,-74.0597532,2026-04-30T08:44:41.501581,
Comportamiento sospechoso,Un grupo de personas merodeaban a un estudiante en vía pública,bajo,4.889270865010862,-74.07570674098517,2026-05-01T05:44:41.504580,Tiquiza
Otro,Un tipo parecían sospechosos a un estudiante en zona residencial,bajo,4.8951559,-74.0639061,2026-05-10T06:44:41.507582,
Hurto,Un tipo parecían sospechosos a un ciudadano en vía pública,bajo,4.845394797693445,-74.03777350256361,2026-05-04T15:44:41.510581,La Balsa
Hurto,Dos sujetos hicieron ruido a una mujer en zona residencial,bajo,4.854271308695781,-74.05550566719046,2026-05-12T04:44:41.513578,Casco urbano de Chía
Hurto,Dos sujetos hicieron ruido a un ciudadano frente a un comercio,bajo,42.556835314198516,0.4188927930163833,2026-05-20T03:44:41.516719,Chía
Comportamiento sospechoso,Un ladrón hicieron ruido a una mujer en zona residencial,bajo,4.8951559,-74.0639061,2026-04-22T22:44:41.519534,
Vandalismo,Dos sujetos hicieron ruido a un estudiante en zona residencial,bajo,42.5206948,0.465951,2026-05-09T22:44:41.522534,
Otro,Un hombre parecían sospechosos a un ciudadano cerca del parque,bajo,4.855251707020288,-74.0811841615997,2026-05-14T14:44:41.525535,Cerca de Piedra
Vandalismo,Un tipo merodeaban a un estudiante en zona residencial,bajo,4.8419477,-74.0227978,2026-04-28T03:44:41.528534,
Hurto,Un ladrón hicieron ruido a una mujer en zona residencial,bajo,4.905640564068749,-74.06796208443393,2026-05-10T14:44:41.530940,Fagua
Vandalismo,Un grupo de personas parecían sospechosos a un estudiante cerca del parque,bajo,4.8795697,-74.0433843,2026-05-21T16:44:41.533526,
Comportamiento sospechoso,Un tipo parecían sospechosos a un estudiante cerca del parque,bajo,4.840045422011221,-74.07525246861513,2026-05-20T21:44:41.535536,La Balsa
